FIPS,STATE,NNC,NNR,NNN,NNA,NMC,NMR,NMN,NMA,CNC,CNR,CNN,CNA,CMC,CMR,CMN,CMA
40147,Oklahoma,-12.90,0.00,35.38,5.55,59.46,79.72,112.79,82.70,547.06,685.31,740.95,662.69,685.43,785.12,834.21,770.53
40149,Oklahoma,-66.61,0.00,41.68,-6.92,25.47,54.53,125.38,64.00,989.29,1086.62,1236.96,1095.92,1059.27,1163.98,1340.80,1177.60
42001,Pennsylvania,-55.06,0.00,64.57,1.94,108.64,157.66,217.40,159.68,303.36,418.85,589.91,430.17,456.72,639.68,734.55,615.28
42005,Pennsylvania,-55.40,0.00,67.10,2.58,189.64,238.30,294.41,239.53,286.48,386.98,537.90,397.47,587.32,715.82,802.96,703.37
42007,Pennsylvania,-49.29,0.00,63.21,3.13,169.49,213.29,266.47,215.03,357.53,467.65,599.76,470.99,480.77,613.85,829.23,631.02
42009,Pennsylvania,-64.02,0.00,78.18,2.79,64.88,127.34,204.62,130.08,195.32,291.18,497.51,316.01,313.98,508.44,667.35,496.55
42011,Pennsylvania,-53.14,0.00,70.84,3.94,24.33,84.84,155.79,86.78,252.02,365.09,557.00,382.12,331.05,453.47,629.69,464.23
42013,Pennsylvania,-72.96,0.00,84.73,2.00,109.94,182.11,268.95,184.49,148.46,257.77,432.99,271.73,329.79,451.07,612.76,458.41
42015,Pennsylvania,-73.16,0.00,83.09,1.88,123.19,182.89,249.80,183.98,182.03,291.63,431.98,297.44,350.13,483.83,596.23,476.50
42017,Pennsylvania,-50.53,0.00,65.49,3.52,325.52,254.42,284.32,279.80,414.41,530.95,664.91,533.15,787.54,882.03,949.74,873.34
42019,Pennsylvania,-51.82,0.00,67.92,3.56,139.85,195.08,261.40,197.04,250.79,350.18,506.72,362.24,455.28,685.89,698.47,629.66
42021,Pennsylvania,-60.40,0.00,98.66,8.77,150.22,209.33,279.91,211.33,140.00,240.75,405.56,254.67,338.20,456.68,600.16,460.62
42025,Pennsylvania,-43.21,0.00,55.07,2.87,107.03,160.37,229.88,163.83,116.90,179.95,312.83,196.07,259.58,341.05,495.47,357.36
42027,Pennsylvania,-68.37,0.00,78.20,1.70,103.41,179.17,272.84,182.37,159.59,250.00,425.20,268.86,305.66,476.79,610.77,464.92
42029,Pennsylvania,-62.85,0.00,72.93,1.98,92.90,150.26,219.32,152.43,341.98,408.80,606.11,438.77,562.14,694.59,839.44,694.86
42031,Pennsylvania,-61.58,0.00,72.34,2.15,232.00,287.86,355.28,289.76,189.53,293.49,448.52,304.14,557.59,641.88,742.34,643.83
42035,Pennsylvania,-73.07,0.00,56.28,-4.75,74.55,147.07,235.84,149.96,96.28,181.26,354.20,201.05,252.70,355.42,546.14,374.65
42037,Pennsylvania,-68.26,0.00,82.86,2.87,67.16,129.17,205.74,131.89,200.06,292.34,448.57,306.14,304.62,425.31,562.15,427.03
42039,Pennsylvania,-57.87,0.00,74.63,3.55,83.14,123.99,171.38,125.12,120.08,249.86,407.28,254.53,220.42,326.97,519.00,345.66
42041,Pennsylvania,-57.42,0.00,66.92,2.00,124.92,196.07,272.92,196.61,353.88,548.77,658.66,525.20,623.28,714.58,834.70,719.42
42043,Pennsylvania,-47.46,0.00,27.51,-5.00,153.57,209.76,274.35,211.03,297.59,409.99,562.37,417.64,447.29,598.14,716.64,587.60
42049,Pennsylvania,-59.36,0.00,77.58,3.89,115.67,158.47,208.22,159.61,147.32,278.73,449.27,286.08,251.02,369.17,553.45,383.00
42051,Pennsylvania,-58.23,0.00,76.09,4.02,247.86,297.10,350.91,297.53,291.02,395.69,564.36,409.36,540.27,697.84,785.89,678.28
42055,Pennsylvania,-60.89,0.00,63.67,0.16,58.33,97.06,163.01,103.21,265.28,395.07,543.56,397.33,425.32,551.07,688.16,551.34
42057,Pennsylvania,-57.12,0.00,83.80,5.96,89.96,144.57,215.17,147.75,230.85,335.58,539.76,357.65,351.30,494.62,621.14,488.05
42061,Pennsylvania,-57.76,0.00,57.49,-0.37,165.78,227.42,301.20,229.55,348.61,434.26,586.30,448.64,475.67,603.01,735.59,601.87
42063,Pennsylvania,-57.99,0.00,69.96,2.59,124.65,178.60,244.00,180.79,229.06,333.39,487.44,343.74,401.34,536.62,642.86,527.32
42065,Pennsylvania,-68.51,0.00,69.52,-0.13,239.10,290.53,352.80,292.47,182.80,282.82,433.56,293.61,464.99,577.89,709.36,580.27
42067,Pennsylvania,-66.52,0.00,64.80,-1.03,112.93,177.96,255.34,179.99,264.36,341.83,516.08,363.57,396.23,542.92,661.02,533.32
42071,Pennsylvania,-65.70,0.00,73.72,1.56,204.43,292.09,369.83,288.52,445.59,509.99,620.96,519.86,763.15,860.62,984.57,864.58
42073,Pennsylvania,-56.70,0.00,71.09,2.95,289.90,337.31,394.58,338.70,268.53,419.72,548.22,411.69,550.40,776.69,901.69,748.14
42075,Pennsylvania,-66.87,0.00,58.34,-2.64,115.46,178.97,256.93,181.55,308.75,436.54,607.84,444.68,405.55,539.65,721.58,548.54
42077,Pennsylvania,-66.14,0.00,74.37,1.55,170.29,231.45,300.30,232.52,303.18,401.53,561.69,414.70,587.85,735.06,835.70,721.01
42079,Pennsylvania,-68.11,0.00,68.34,-0.37,204.15,261.37,323.67,261.84,166.02,257.43,403.04,269.17,430.92,657.85,644.52,596.51
42081,Pennsylvania,-71.86,0.00,73.64,-0.19,87.43,153.45,232.17,155.68,148.43,240.68,400.52,255.49,296.72,403.24,551.91,411.47
42085,Pennsylvania,-56.56,0.00,72.34,3.25,36.43,87.00,147.42,88.76,198.74,337.47,488.07,337.99,247.25,373.79,595.57,394.36
42087,Pennsylvania,-88.94,0.00,115.39,5.28,115.92,192.03,284.95,194.84,228.34,324.37,499.75,341.61,363.46,493.75,661.95,500.29
42089,Pennsylvania,-50.10,0.00,63.89,2.81,58.81,115.13,188.49,118.41,48.59,143.09,285.34,153.12,103.87,240.33,419.17,248.29
42091,Pennsylvania,-73.17,0.00,58.52,-3.71,421.19,455.99,524.99,463.68,362.46,471.34,638.97,483.82,873.39,944.45,1029.60,945.93
42093,Pennsylvania,-60.81,0.00,75.63,3.21,296.64,359.59,432.94,361.06,300.43,376.92,538.89,396.11,575.86,707.52,820.59,700.44
42095,Pennsylvania,-53.18,0.00,67.27,3.03,254.20,326.19,396.97,324.69,260.53,393.16,526.56,391.14,565.14,649.32,797.75,662.71
42097,Pennsylvania,-61.70,0.00,75.87,2.96,111.40,172.00,245.51,174.36,290.54,378.34,544.13,395.50,386.00,488.55,640.40,498.44
42099,Pennsylvania,-59.31,0.00,54.21,-1.76,56.65,115.61,188.86,118.28,266.88,418.18,548.78,410.61,362.83,480.77,624.33,484.64
42107,Pennsylvania,-60.95,0.00,71.04,1.90,103.08,167.34,247.56,170.29,159.87,239.59,417.21,261.78,302.25,407.07,592.09,424.36
42109,Pennsylvania,-57.38,0.00,90.96,7.60,126.70,188.04,263.67,190.63,274.47,347.23,496.83,364.33,398.57,529.47,653.97,525.50
42111,Pennsylvania,-56.15,0.00,68.21,2.58,102.11,157.03,224.54,159.47,124.74,227.72,395.98,241.94,269.11,393.59,541.71,397.25
42117,Pennsylvania,-68.77,0.00,84.40,3.36,143.84,204.58,274.56,206.15,167.98,266.36,414.64,277.00,365.07,465.82,598.74,471.83
42119,Pennsylvania,-61.91,0.00,68.12,1.00,186.38,255.95,339.47,258.23,263.23,369.88,504.96,374.88,429.07,557.62,702.50,559.08
42121,Pennsylvania,-72.84,0.00,78.01,0.71,271.41,325.23,393.54,327.86,174.95,265.22,414.09,277.98,567.04,610.25,705.80,621.56
42125,Pennsylvania,-52.41,0.00,67.56,3.59,505.15,483.73,526.67,499.27,394.06,514.53,635.73,512.76,1061.50,1088.13,1108.60,1085.02
42129,Pennsylvania,-56.69,0.00,68.21,2.40,166.44,220.46,289.43,223.32,231.61,339.61,525.11,356.43,554.43,641.78,753.17,645.57
42133,Pennsylvania,-56.43,0.00,68.17,2.59,78.29,157.95,223.43,153.72,438.87,576.76,746.55,581.96,488.77,754.19,797.34,696.47
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
45007,South Carolina,0.74,0.00,8.19,2.54,18.74,26.83,50.74,30.84,578.86,567.29,650.95,589.60,563.16,600.92,673.92,608.11
45009,South Carolina,-4.05,0.00,-15.11,-5.00,-18.31,6.29,29.58,5.25,213.53,421.95,563.79,401.91,313.68,430.25,595.29,439.02
45011,South Carolina,-1.31,0.00,5.39,0.83,12.34,-13.02,31.46,3.95,374.03,469.91,517.62,456.04,445.66,500.45,615.32,513.00
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
45031,South Carolina,-7.05,0.00,-9.11,-4.15,94.47,116.17,143.11,116.71,407.72,480.71,546.14,476.80,398.66,516.24,662.02,520.17
45033,South Carolina,-19.09,0.00,23.93,1.04,198.87,101.20,40.48,111.40,561.35,674.44,724.99,656.80,656.42,646.02,738.79,669.82
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
45041,South Carolina,3.40,0.00,-16.69,-3.38,-7.90,11.70,38.76,12.93,246.70,491.01,549.45,441.92,460.44,515.04,578.00,515.07
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
45051,South Carolina,-16.11,0.00,26.33,1.98,51.19,64.03,88.85,66.36,166.63,241.38,452.14,272.16,205.15,368.93,457.89,347.79
45055,South Carolina,-0.68,0.00,14.53,3.12,45.55,71.73,104.28,72.56,381.20,460.29,502.69,449.36,363.05,510.02,577.88,487.89
45057,South Carolina,-16.08,0.00,17.82,0.36,-24.73,4.08,50.26,7.99,433.69,578.60,616.60,550.09,515.66,567.54,656.43,574.80
45061,South Carolina,-3.35,0.00,13.17,2.16,160.44,188.38,191.75,181.62,411.81,461.05,540.59,466.61,445.50,533.57,711.22,552.61
,,,,,,,,,,,,,,,,,
45067,South Carolina,-9.70,0.00,-15.82,-6.46,72.39,93.93,120.84,94.52,472.89,507.41,575.04,513.69,563.19,606.21,671.65,609.63
,,,,,,,,,,,,,,,,,
45071,South Carolina,31.31,0.00,16.81,12.31,-8.29,26.68,259.29,73.74,576.79,624.85,679.90,625.06,704.55,728.44,865.56,754.21
45073,South Carolina,-22.30,0.00,30.74,2.13,95.69,117.69,154.15,121.05,442.79,603.19,670.34,577.93,515.90,775.81,725.23,696.87
,,,,,,,,,,,,,,,,,
45079,South Carolina,-10.17,0.00,-0.26,-2.91,35.26,61.11,93.28,61.87,428.16,470.22,551.68,477.91,468.13,517.93,631.39,531.23
45081,South Carolina,16.39,0.00,-5.17,3.04,85.39,105.63,109.60,101.38,378.45,449.76,506.48,444.56,473.61,518.21,584.43,521.93
45083,South Carolina,-23.38,0.00,33.39,2.56,98.26,122.16,160.59,125.57,463.33,611.61,717.52,598.74,578.02,728.79,772.93,700.31
45085,South Carolina,-1.78,0.00,13.79,2.65,53.37,77.99,109.92,79.05,407.22,452.01,532.51,458.89,477.42,564.38,643.68,560.08
45089,South Carolina,34.66,0.00,3.33,9.48,24.36,43.04,66.40,43.72,323.59,563.27,598.04,509.72,555.36,581.40,634.53,586.36
,,,,,,,,,,,,,,,,,
46003,South Dakota,-70.94,0.00,90.39,9.19,224.08,299.63,388.61,307.40,287.53,446.46,654.43,468.54,691.65,812.47,977.18,831.08
46005,South Dakota,-74.99,0.00,174.86,31.55,89.32,159.59,244.39,167.38,258.14,341.38,556.74,382.26,277.35,478.40,698.41,494.47
46009,South Dakota,-80.06,0.00,157.15,25.55,274.05,340.10,418.48,347.06,459.35,613.73,788.67,627.72,769.92,897.35,1065.00,915.30
46011,South Dakota,-91.76,0.00,119.85,12.69,247.42,369.80,456.65,366.62,59.46,217.92,420.53,238.63,374.31,560.30,756.99,573.28
46013,South Dakota,-96.17,0.00,105.36,7.72,51.70,136.23,233.78,144.37,-52.78,201.15,406.91,201.58,206.07,349.15,556.20,374.49
46015,South Dakota,-86.21,0.00,105.24,9.89,50.77,130.49,223.38,138.42,414.70,626.94,806.54,629.40,577.49,764.39,923.98,766.95
46017,South Dakota,-84.27,0.00,107.49,10.94,309.25,383.26,468.66,390.39,344.62,529.52,779.16,557.33,818.01,959.09,1162.60,983.90
46021,South Dakota,-82.69,0.00,102.61,9.95,91.42,170.92,266.13,179.54,312.11,428.35,616.73,454.49,489.97,605.59,793.67,631.79
46023,South Dakota,-82.81,0.00,100.34,9.30,34.53,112.55,205.65,120.91,282.58,609.61,808.39,591.92,518.02,765.17,919.83,753.02
46025,South Dakota,-80.84,0.00,103.44,10.59,103.97,96.74,263.28,144.21,169.90,310.08,465.14,321.74,332.78,468.50,652.42,489.10
46027,South Dakota,-54.63,0.00,280.60,65.19,266.81,335.95,416.29,342.76,412.49,658.32,862.26,660.04,650.36,896.61,1097.17,897.31
46029,South Dakota,-93.40,0.00,117.27,11.61,403.30,469.56,520.21,468.83,29.43,182.00,377.27,201.99,497.38,693.45,865.35,697.37
46031,South Dakota,-68.53,0.00,88.78,9.28,11.52,81.43,171.29,90.70,367.02,466.65,653.76,496.12,449.01,551.39,744.19,581.82
46035,South Dakota,-60.96,0.00,89.32,11.10,94.40,168.58,259.35,177.15,247.06,396.35,605.37,420.86,447.07,593.59,789.45,615.09
46037,South Dakota,-83.04,0.00,107.79,11.30,149.23,149.07,319.33,196.01,-6.04,129.00,320.85,151.93,215.14,367.89,551.64,384.67
46039,South Dakota,-76.25,0.00,99.78,10.59,260.80,356.65,467.98,366.08,-75.91,25.75,228.91,59.19,234.61,374.10,598.04,404.89
46043,South Dakota,-197.35,0.00,101.28,-15.82,317.71,375.52,440.89,380.72,313.67,544.70,732.58,545.28,774.32,989.41,1142.60,983.96
46045,South Dakota,-80.15,0.00,95.90,8.66,22.18,101.20,196.69,110.00,183.45,304.41,502.37,332.14,283.71,406.43,609.38,435.15
46049,South Dakota,-87.78,0.00,102.93,8.91,-4.41,78.73,179.08,87.95,242.65,373.89,546.98,392.50,317.98,438.40,628.67,464.14
46051,South Dakota,-76.22,0.00,108.31,12.95,287.73,341.60,417.95,350.70,43.50,171.82,344.30,190.91,373.74,474.49,681.56,509.21
46053,South Dakota,-71.32,0.00,87.65,8.34,108.24,173.16,252.19,180.55,398.02,566.91,753.79,580.97,618.02,770.98,932.60,781.62
46057,South Dakota,-100.02,0.00,124.38,12.10,406.23,494.91,541.02,487.97,120.74,296.54,485.31,309.60,602.52,831.09,996.26,825.95
46059,South Dakota,-73.12,0.00,91.31,8.95,37.10,111.37,202.75,120.09,225.68,368.61,597.20,399.91,330.94,482.72,724.89,515.81
46061,South Dakota,-73.89,0.00,35.19,-6.67,175.24,251.48,340.52,259.12,247.90,358.54,573.84,393.34,615.63,716.20,872.70,737.03
46065,South Dakota,-106.28,0.00,130.15,12.31,208.30,305.90,415.01,314.34,433.32,641.21,855.09,654.07,816.63,981.84,1165.99,995.97
46067,South Dakota,-81.29,0.00,172.26,29.44,141.16,214.98,306.72,223.90,321.65,507.57,711.25,522.49,510.22,678.16,858.81,690.72
46069,South Dakota,-71.91,0.00,91.87,9.38,35.53,106.36,194.91,115.06,284.04,426.59,648.94,456.26,386.50,545.06,756.74,568.25
46073,South Dakota,-70.41,0.00,84.71,7.74,144.52,216.31,302.51,224.15,258.42,400.76,608.56,426.47,542.32,652.74,851.39,683.00
46077,South Dakota,-82.22,0.00,107.43,11.38,69.14,160.18,254.28,165.93,92.14,269.76,479.72,288.25,230.15,425.26,631.77,438.92
46079,South Dakota,-88.07,0.00,112.83,11.57,308.42,405.60,504.60,411.34,51.17,244.45,467.03,262.95,444.94,635.53,890.86,663.65
46083,South Dakota,-100.22,0.00,273.02,53.00,359.75,426.35,499.76,431.82,328.54,567.20,789.00,575.43,681.92,910.38,1114.50,916.00
46085,South Dakota,-100.51,0.00,120.25,10.86,42.78,137.55,248.32,147.07,486.68,695.45,895.47,704.30,672.55,852.96,1025.06,860.40
46087,South Dakota,-79.59,0.00,101.40,10.30,102.23,180.60,250.20,182.41,154.56,331.94,521.55,344.88,372.68,535.98,753.07,559.60
46089,South Dakota,-71.59,0.00,89.75,8.86,31.64,103.69,193.67,112.52,21.03,112.10,279.97,138.17,124.16,216.46,391.47,244.22
46091,South Dakota,-80.67,0.00,91.47,7.33,93.27,169.55,260.99,177.84,-114.38,-10.66,263.03,41.75,150.32,261.01,461.77,291.79
46097,South Dakota,-70.78,0.00,-5.10,-17.08,84.86,150.87,232.36,158.69,171.88,328.55,500.05,341.09,315.39,445.57,680.92,481.56
46099,South Dakota,-97.18,0.00,121.70,12.00,166.49,269.03,412.64,285.87,76.32,298.44,539.49,315.64,320.98,562.23,848.70,587.70
46101,South Dakota,-98.12,0.00,123.65,12.33,316.79,442.06,560.69,446.99,6.37,222.70,471.34,243.27,393.60,664.10,917.34,673.94
46103,South Dakota,-85.53,0.00,117.43,13.40,317.57,395.47,496.86,406.15,636.24,779.88,980.93,803.44,1010.24,1101.62,1284.93,1131.87
46107,South Dakota,-98.64,0.00,120.78,11.42,38.95,131.83,242.05,141.62,387.83,559.47,793.17,585.83,525.94,697.37,930.70,723.66
46109,South Dakota,-60.49,0.00,104.21,15.31,130.89,224.03,302.26,224.94,-86.77,9.25,215.53,44.80,90.06,224.10,436.18,252.83
46111,South Dakota,-59.86,0.00,86.06,10.45,94.02,164.43,251.47,172.81,227.85,355.45,565.13,384.94,373.11,532.13,742.62,554.88
46115,South Dakota,-95.25,0.00,256.23,49.48,219.61,297.91,389.97,305.93,233.69,430.79,658.34,449.81,508.30,659.23,858.01,680.55
46119,South Dakota,-110.27,0.00,130.76,11.59,54.16,158.06,277.85,168.04,510.20,699.26,890.72,710.12,702.24,870.70,1068.38,887.84
46121,South Dakota,-87.20,0.00,102.22,8.84,114.72,199.70,311.92,211.79,552.39,664.72,821.60,683.05,780.18,873.77,1046.90,900.73
46123,South Dakota,-70.94,0.00,91.06,9.37,18.61,86.74,172.53,95.28,502.97,665.98,853.97,681.65,588.76,753.16,949.57,770.85
46125,South Dakota,-254.31,0.00,110.03,-26.02,137.82,214.89,301.09,221.56,174.94,359.03,567.60,375.70,479.12,678.95,881.58,690.50
46127,South Dakota,-81.48,0.00,264.68,54.86,536.77,552.52,607.66,564.22,383.53,625.01,826.11,626.91,938.34,1140.21,1311.90,1142.78
46129,South Dakota,-98.62,0.00,119.74,11.14,41.66,135.15,244.16,144.47,393.34,539.58,740.77,562.60,536.93,680.01,878.96,703.12
46135,South Dakota,-84.21,0.00,164.94,26.78,251.15,323.42,408.91,330.96,379.30,501.48,714.23,533.02,679.09,821.90,984.44,835.04
48037,Texas,-25.81,0.00,38.68,3.33,233.90,252.10,336.93,267.94,569.12,739.11,845.77,720.81,900.40,1001.04,1109.85,1000.36
48039,Texas,16.90,0.00,5.32,6.23,279.43,277.57,275.05,277.61,680.59,805.10,835.36,779.99,1146.91,1196.42,1299.78,1207.09
48051,Texas,-18.82,0.00,25.95,1.44,44.23,78.46,173.08,92.27,472.85,581.93,671.00,574.53,865.10,901.01,986.33,910.68
48057,Texas,-14.56,0.00,16.55,0.73,100.79,118.96,180.25,129.25,915.19,941.28,928.22,930.30,946.83,983.85,1119.59,1005.59
48065,Texas,-118.32,0.00,134.28,1.98,211.80,329.60,488.35,336.96,1379.02,1443.81,1404.83,1415.31,1599.44,1590.34,1575.52,1586.08
48069,Texas,-67.52,0.00,82.45,2.50,843.68,841.43,927.94,861.05,1380.77,1550.62,1651.05,1528.67,1903.61,2096.18,2218.85,2072.79
48085,Texas,-20.63,0.00,33.19,3.25,324.57,355.36,350.95,346.41,759.96,880.49,964.76,869.04,1068.60,1142.37,1269.43,1152.52
48089,Texas,-14.06,0.00,24.54,2.35,279.13,298.72,321.52,298.71,521.63,546.18,658.99,565.98,957.95,1003.73,1203.82,1038.19
48097,Texas,-23.83,0.00,37.61,3.28,606.03,614.26,614.15,611.36,650.89,866.79,945.63,829.68,1076.51,1124.92,1240.15,1138.49
48113,Texas,7.00,0.00,42.98,12.72,477.47,467.06,454.18,466.44,890.58,1068.92,1115.55,1033.60,1229.71,1313.94,1468.72,1327.88
48117,Texas,-63.66,0.00,80.80,3.19,256.40,311.89,387.64,315.38,1279.03,1368.03,1413.99,1353.98,1438.53,1512.46,1564.34,1503.38
48119,Texas,-23.36,0.00,32.34,2.48,144.51,167.44,241.09,179.61,590.33,716.14,808.76,705.77,818.99,935.26,1029.09,927.20
48139,Texas,-21.59,0.00,26.23,1.28,160.50,188.57,261.46,199.03,729.00,967.77,995.00,912.50,1040.54,1125.96,1240.23,1130.08
48145,Texas,-21.08,0.00,35.09,3.54,711.48,696.99,655.91,690.07,915.10,917.51,958.48,925.53,1368.57,1412.66,1556.70,1433.86
48147,Texas,-21.34,0.00,31.59,2.72,148.18,169.86,234.38,180.06,606.97,718.73,803.75,710.01,820.59,914.46,1026.30,916.33
48153,Texas,-104.39,0.00,125.36,3.41,172.88,281.18,411.36,284.24,1478.61,1585.60,1611.56,1561.70,1696.14,1810.09,1833.67,1783.45
48157,Texas,-11.81,0.00,20.61,2.52,288.08,273.57,269.49,276.36,734.72,803.87,892.97,806.77,1095.82,1129.73,1232.92,1144.35
48179,Texas,-111.81,0.00,146.04,6.40,179.31,326.00,509.40,331.90,1251.82,1383.70,1473.19,1368.98,1485.26,1614.97,1698.36,1598.92
48181,Texas,-23.16,0.00,36.22,3.22,193.48,249.57,282.60,243.23,655.94,812.20,920.63,797.47,969.87,1106.41,1204.55,1093.69
48189,Texas,-58.05,0.00,79.71,4.47,631.65,634.00,689.94,645.76,1305.01,1465.46,1580.95,1449.87,1649.61,1845.19,1947.64,1816.89
48195,Texas,-127.70,0.00,159.98,5.26,231.43,345.17,513.51,355.34,1382.57,1455.64,1361.65,1411.38,1628.51,1662.81,1525.28,1617.59
48201,Texas,-12.56,0.00,15.73,0.76,154.11,212.34,228.52,201.25,481.83,621.10,716.37,607.64,674.36,907.53,1002.01,869.56
48231,Texas,-22.25,0.00,31.96,2.57,152.53,176.45,247.11,187.53,622.04,759.50,842.24,743.63,843.26,949.25,1065.76,949.09
48233,Texas,-114.64,0.00,161.96,9.29,228.41,334.98,493.74,344.95,1333.29,1408.48,1367.20,1376.62,1563.39,1572.41,1592.29,1571.65
48239,Texas,-13.33,0.00,22.01,2.25,-4.39,11.79,35.39,13.68,846.58,866.91,892.38,866.64,843.73,874.17,963.62,886.63
48257,Texas,-21.54,0.00,31.54,2.60,158.06,190.99,257.48,198.72,632.38,868.63,905.36,816.48,936.56,1024.71,1126.81,1025.44
48277,Texas,-20.61,0.00,30.31,2.54,138.44,158.18,241.95,173.44,544.98,716.85,780.73,687.78,793.57,864.35,987.41,874.78
48279,Texas,-30.15,0.00,70.38,8.54,678.68,747.01,805.33,741.63,1375.55,1476.29,1569.94,1469.82,1974.69,2090.59,2071.19,2052.14
48303,Texas,-57.68,0.00,81.97,4.97,475.99,505.39,574.04,513.43,1509.48,1615.68,1681.51,1601.56,1872.60,1955.84,2013.83,1945.05
48309,Texas,-19.87,0.00,34.10,3.64,147.21,170.50,249.68,183.74,917.88,978.47,1097.39,990.30,992.90,1050.21,1155.04,1059.37
48321,Texas,-15.50,0.00,-3.01,-4.24,353.22,351.84,349.74,351.46,780.38,835.80,792.57,810.32,1337.70,1361.31,1469.01,1379.02
48341,Texas,-103.66,0.00,140.47,6.71,240.32,353.88,496.46,357.94,1412.74,1479.57,1379.93,1435.52,1651.27,1685.50,1564.02,1644.12
48357,Texas,-142.88,0.00,196.57,10.51,209.58,356.24,533.85,360.61,1266.85,1399.99,1436.10,1372.06,1491.03,1623.28,1674.13,1598.70
48369,Texas,-59.31,0.00,70.57,1.71,258.53,312.75,372.50,312.60,1353.86,1455.48,1513.94,1440.93,1521.77,1613.21,1677.63,1602.37
48387,Texas,-24.06,0.00,36.65,3.20,66.44,91.89,123.04,93.25,546.29,693.20,784.44,677.06,644.97,851.20,893.10,807.94
48395,Texas,-14.90,0.00,31.63,3.57,25.14,62.54,176.77,80.05,318.52,416.58,555.19,423.90,757.73,791.75,871.64,800.58
48421,Texas,-116.04,0.00,145.57,4.82,239.65,354.49,494.72,357.70,1395.68,1470.87,1395.73,1430.61,1645.44,1691.67,1571.34,1647.54
48437,Texas,-104.11,0.00,135.18,5.72,246.60,350.23,454.02,347.93,1278.99,1352.68,1399.90,1342.62,1464.92,1536.99,1542.87,1517.13
48469,Texas,-13.29,0.00,23.74,2.63,39.72,60.66,124.02,70.72,826.63,846.26,928.90,859.84,839.47,871.35,983.57,888.85
48481,Texas,-12.00,0.00,23.88,2.95,76.93,105.45,182.93,116.84,582.34,771.32,732.03,712.92,1029.89,1065.36,971.81,1032.36
51001,Virginia,-36.34,0.00,44.97,1.57,95.60,146.48,212.04,149.02,436.05,555.75,666.94,551.01,582.84,718.17,840.40,711.82
51003,Virginia,-0.81,0.00,51.62,12.73,18.43,60.23,114.77,63.16,344.79,441.37,621.46,459.74,407.41,537.76,692.82,541.41
51007,Virginia,-32.50,0.00,32.61,-0.07,98.32,145.36,209.53,148.88,423.08,547.99,639.96,537.69,470.16,626.27,754.62,616.62
51011,Virginia,-40.36,0.00,44.92,1.14,97.12,111.02,144.08,115.83,419.57,509.30,639.57,517.41,548.03,646.43,728.79,640.64
51015,Virginia,-42.14,0.00,47.12,0.91,28.52,52.53,104.67,59.14,292.86,377.76,597.68,408.46,326.75,452.32,626.24,461.58
51025,Virginia,-14.71,0.00,33.18,4.59,66.61,110.26,224.71,126.75,285.23,433.92,589.24,432.97,497.73,610.37,681.93,598.21
51031,Virginia,-35.13,0.00,10.34,-5.82,183.43,252.98,343.64,257.19,341.59,422.50,592.52,442.49,640.94,870.33,841.87,804.42
51033,Virginia,-31.62,0.00,47.16,3.17,6.26,70.02,183.80,80.84,139.39,259.51,455.98,275.48,388.60,761.89,881.06,694.30
,,,,,,,,,,,,,,,,,
51037,Virginia,-37.38,0.00,45.37,1.69,199.50,274.22,341.52,271.19,332.16,485.35,622.90,478.85,777.60,952.95,968.88,910.91
51041,Virginia,-26.35,0.00,34.09,1.82,110.97,156.78,231.54,163.11,326.38,401.84,571.25,422.84,573.33,644.62,767.79,655.18
51043,Virginia,-47.28,0.00,65.27,4.10,55.63,108.38,174.99,111.22,455.58,600.63,698.48,586.66,543.29,715.21,799.50,690.97
51047,Virginia,-47.45,0.00,63.66,3.49,-23.31,18.63,76.46,22.09,335.88,553.44,694.16,531.23,409.32,554.31,691.23,549.58
51053,Virginia,-24.95,0.00,22.46,-0.74,18.59,52.61,113.58,58.68,375.06,512.21,584.40,494.00,452.74,825.02,928.15,754.05
51057,Virginia,-34.46,0.00,33.18,-0.89,9.89,73.89,199.05,87.37,144.28,266.02,498.08,290.08,440.10,806.82,933.33,742.57
51061,Virginia,-46.61,0.00,60.12,3.01,28.82,72.62,128.52,75.20,378.34,517.89,679.51,520.67,443.99,596.77,759.57,596.34
51067,Virginia,-38.74,0.00,35.72,-0.84,248.04,386.06,465.38,369.79,425.57,513.23,674.72,529.14,673.17,959.99,962.20,886.53
51069,Virginia,-81.77,0.00,70.66,-3.32,42.22,82.60,134.24,85.08,331.15,428.70,593.62,443.14,420.43,591.80,676.95,568.17
,,,,,,,,,,,,,,,,,
51075,Virginia,-31.68,0.00,25.58,-1.57,163.45,217.89,285.50,220.20,406.19,550.20,629.35,531.97,431.25,804.73,686.38,680.66
51083,Virginia,-6.48,0.00,20.37,3.83,119.55,211.80,264.53,201.24,294.55,387.82,529.25,397.89,783.05,834.21,937.30,844.97
51085,Virginia,-33.77,0.00,47.68,2.79,221.05,551.88,445.98,441.67,159.44,280.26,466.46,293.60,841.24,869.26,1037.12,900.67
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
